state_slug	target	matched_control	n_donors	mean_adjusted_embedding_rescue	adjusted_embedding_rescue_ci_low	adjusted_embedding_rescue_ci_high	mean_adjusted_fra_decoder_rescue	adjusted_fra_decoder_rescue_ci_low	adjusted_fra_decoder_rescue_ci_high	embedding_rescue_supported	fra_decoder_rescue_supported	control	matching_distance	cirrhotic_codetection	target_mean_count	control_mean_count	target_detection	control_detection	expected_ko_direction	directional_prediction_pass	gpu_name	torch_version	peak_gpu_memory_bytes
hsc_myofibroblast	EFEMP1	TMEM176A	4	-4.269605e-05	-0.0007569753797724843	0.000793302955571562	0.025130266044698146	0.005616826947289154	0.04655564942504497	False	True	TMEM176A	0.18493870301986276	0.7233009708737864	1.7597028	1.6931593	0.380776340110907	0.3585951940850287	rescue_expected	False	NVIDIA GeForce RTX 5090	2.7.1+cu128	472721920
hsc_myofibroblast	FOS	GAPDH	5	-0.0014654459	-0.0037307715974748135	0.0009268181165680289	-0.04166388768597748	-0.044691369283971084	-0.03812275239868962	False	False	GAPDH	0.09153432788822058	0.9821782178217822	13.804057	14.353045	0.9334565619223743	0.9796672828096207	rescue_expected	False	NVIDIA GeForce RTX 5090	2.7.1+cu128	472721920
hsc_myofibroblast	JUN	MT1E	5	0.00120088	-0.0009424388408660889	0.003092873143032193	0.007445543175552316	-0.003293082034732732	0.018749535905880178	False	False	MT1E	0.08524411868927267	0.8626609442060086	7.5970373	7.724577	0.8613678373382698	0.8632162661737597	rescue_expected	True	NVIDIA GeForce RTX 5090	2.7.1+cu128	472721920
hsc_myofibroblast	PDGFRA	IL1R1	4	-0.00026435766	-0.0017190792132169008	0.0007560130907222629	0.004762329386489536	-0.003463574554653699	0.013677931300099729	False	False	IL1R1	0.2663165531199108	0.567741935483871	0.56192213	0.6062842	0.2865064695009243	0.264325323475046	rescue_expected	False	NVIDIA GeForce RTX 5090	2.7.1+cu128	472721920
