sample	condition	HSC_retention	feedback_core	TGF_latch	antiproteolytic_brake	protease_potential	Endo_resolver	LAM_resolver	clearance_inefficiency	lock_axis	resolver_axis	control_imbalance
GSM8944960	control	-1.345995655403353	-1.3322968151556474	-1.2211849363932057	-0.7052707825829547	-1.3739025148961808	-1.5255884504427841	-0.7417945976285544	0.5807965598257667	-0.9524769967434896	-1.451889528999471	0.3531379881677499
GSM8944961	control	-1.0609571590348146	-1.4891233204584826	-1.3588285532774598	-1.6952251794063882	-0.8696181316269348	-1.1261956697181543	-0.8442914138971437	-1.188277872356866	-1.5051809324642	-1.2579831153458279	-0.17479525277891297
GSM8944962	control	-0.5590708790863852	-0.04500866506358334	-0.21857352806572342	0.381408738125549	-1.157441577896882	0.38266147595554906	-1.3221427344377543	1.7047369160765582	0.2903152643748548	-0.5823040657933898	0.6170350457564285
GSM8944963	fibrosis	0.6704804425358072	0.8241319630026431	0.8690568708454823	0.8733998409256309	1.2100196523494406	0.4320092372989994	0.855279095400027	-0.19723417850720382	0.6204682170639029	0.8160501037863274	-0.13829727837868552
GSM8944964	fibrosis	0.5614163965850142	0.6974456407924112	1.214510150281397	0.5380455492162894	0.6841948820885797	0.4595743047243846	0.6449879391990025	-0.056469149858308754	0.6908473103386815	0.7019034767074173	-0.00781789021325969
GSM8944965	fibrosis	0.7448230256989853	1.1108893195871863	0.9360408924883048	0.7572922883528874	1.0280983071446106	0.485977503011381	0.6868055982745728	-0.14863777917863508	0.7578100486758701	0.745217354889987	0.008904379169403655
GSM8944966	regression	0.3410309510748916	0.12440285216613108	-0.1488337051894603	-0.08068151828388169	0.3175035142244395	0.5941969611222547	0.6404388114227156	-0.4378024179912378	-0.03704838129516054	0.786089348052929	-0.5820462702725311
GSM8944967	regression	0.19298538935909457	-0.11540380692829486	-0.10574824735008433	-0.06949083464798456	0.11728505821763457	0.07495472490067735	-0.09124698734122662	-0.2111692486673683	-0.06694429909071264	-0.008800139396924402	-0.0411141296058712
GSM8944968	regression	0.45528748827076027	0.22496283205763726	0.03356105666075737	0.0005218983008468403	0.043860810395294235	0.22240991314768915	0.17196428900836214	-0.04594282934270515	0.20220976914025351	0.2517165660989521	-0.03500659184432131
